wavelengths	intensities
219.97739	250.135
219.99178	205.595
220.00618	326.16
220.02058	245.819
220.03499	282.992
220.04938	242.309
220.06378	229.84
220.07819	332.577
220.09259	421.294
220.10699	277.301
220.1214	147.568
220.1358	64.9528
220.15021	102.719
220.16461	27.9827
220.17902	-57.0115
220.19342	-47.9429
220.20784	150.925
220.22224	368.465
220.23665	410.708
220.25107	355.161
220.26547	267.106
220.27988	256.131
220.2943	169.604
220.3087	343.609
220.32312	366.659
220.33752	374.238
220.35194	286.348
220.36636	303.28
220.38077	122.763
220.39519	231.021
220.40961	190.576
220.42403	39.1357
220.43843	214.142
220.45285	17.5239
220.46727	228.952
220.48169	86.735
220.49611	231.674
220.51053	206.651
220.52495	306.305
220.53937	210.3
220.55379	45.0004
220.56821	97.9089
220.58264	151.735
220.59706	143.22
220.61148	58.1544
220.62592	101.652
220.64034	315.854
220.65475	374.7
220.66919	505.411
220.68361	850.056
220.69804	1066.56
220.71246	1152.81
220.7269	1256.78
220.74132	1307.8
220.75575	1408.38
220.77019	1432.18
220.78462	1307.38
220.79904	1033.41
220.81348	812.088
220.82791	593.559
220.84235	565.701
220.85678	509.476
220.87122	845.291
220.88565	473.565
220.90009	526.06
220.91452	601.857
220.92896	661.69
220.94339	757.717
220.95782	496.675
220.97227	573.003
220.98671	852.196
221.00114	735.52
221.01559	560.733
221.03003	547.535
221.04446	661.609
221.05891	567.827
221.07335	446.252
221.0878	442.924
221.10223	290.448
221.11668	170.423
221.13113	278.86
221.14557	484.035
221.16002	251.144
221.17447	164.48
221.18892	255.639
221.20337	108.609
221.2178	45.3877
221.23225	265.617
221.2467	437.428
221.26115	570.579
221.2756	707.838
221.29005	749.902
221.30452	309.353
221.31897	393.771
221.33342	487.458
221.34787	413.183
221.36232	573.67
221.37679	364.623
221.39124	30.727
221.40569	12.901
221.42015	21.0552
221.4346	119.285
221.44907	232.985
221.46352	127.083
221.47798	236.591
221.49245	352.789
221.5069	299.863
221.52136	281.263
221.53583	341.463
221.55028	138.1
221.56474	161.542
221.57921	341.427
221.59367	137.196
221.60814	178.994
221.6226	49.3267
221.63707	19.9024
221.65154	282.423
221.666	298.776
221.68047	270.788
221.69493	246.814
221.7094	238.246
221.72388	485.192
221.73834	229.007
221.75281	66.8459
221.76729	-16.6651
221.78175	-19.2886
221.79622	-74.8144
221.8107	226.93
221.82516	240.56
221.83965	343.651
221.85411	304.185
221.86859	233.716
221.88307	205.873
221.89754	254.048
221.91202	410.71
221.9265	411.489
221.94098	257.425
221.95546	191.495
221.96992	128.967
221.98441	177.356
221.99889	300.984
222.01337	136.509
222.02785	308.238
222.04233	245.466
222.05682	40.9979
222.0713	178.357
222.08578	272.295
222.10027	1.05784
222.11475	102.434
222.12924	185.714
222.14372	282.458
222.1582	472.27
222.1727	341.962
222.18718	366.581
222.20168	330.351
222.21616	172.295
222.23065	171.403
222.24515	383.145
222.25963	459.891
222.27412	281.21
222.28862	293.742
222.3031	320.25
222.3176	251.881
222.33209	46.0972
222.34659	137.88
222.36108	338.949
222.37558	352.598
222.39008	47.9152
222.40457	141.018
222.41907	249.815
222.43356	523.888
222.44806	439.236
222.46257	342.568
222.47707	274.48
222.49156	261.126
222.50606	217.951
222.52057	110.402
222.53506	135.494
222.54958	82.948
222.56407	65.1246
222.57858	57.0832
222.59308	173.309
222.60759	173.558
222.62209	218.161
222.6366	225.384
222.65111	85.2807
222.6656	95.1977
222.68011	71.0621
222.69463	180.89
222.70914	203.723
222.72365	173.224
222.73816	272.661
222.75267	263.078
222.76718	275.313
222.78169	369.798
222.7962	322.674
222.81071	155.147
222.82523	293.243
222.83974	175.616
222.85426	-11.0469
222.86877	188.034
222.88329	536.757
222.89781	589.294
222.91232	396.059
222.92685	374.549
222.94136	256.522
222.95589	322.273
222.9704	426.871
222.98492	435.578
222.99944	189.024
223.01396	115.858
223.02849	91.8166
223.04301	131.212
223.05753	132.23
223.07205	175.206
223.08658	224.035
223.1011	94.9698
223.11563	143.628
223.13016	133.317
223.14468	153.264
223.15921	360.047
223.17374	278.86
223.18826	218.809
223.2028	301.925
223.21733	419.502
223.23186	529.664
223.24638	674.949
223.26093	643.26
223.27545	878.264
223.28999	747.968
223.30452	596.537
223.31906	364.993
223.33359	523.291
223.34813	554.433
223.36266	768.403
223.3772	474.14
223.39174	451.617
223.40627	347.894
223.42081	371.383
223.43535	393.888
223.44989	583.093
223.46443	530.582
223.47897	569.713
223.49352	682.667
223.50806	467.066
223.5226	303.324
223.53714	129.658
223.55168	103.695
223.56622	289.351
223.58076	261.102
223.59532	127.649
223.60986	92.034
223.6244	173.611
223.63896	200.974
223.6535	208.022
223.66806	260.203
223.6826	129.492
223.69716	211.452
223.7117	399.719
223.72626	236.398
223.7408	308.178
223.75536	45.73
223.76991	-61.3404
223.78447	-123.177
223.79901	250.5
223.81357	71.248
223.82813	-8.50767
223.84268	-162.898
223.85724	-86.5275
223.8718	-51.4599
223.88635	35.2142
223.90091	95.4756
223.91547	147.679
223.93004	335.829
223.9446	281.272
223.95915	91.7643
223.97371	-5.03014
223.98828	90.4112
224.00284	165.727
224.0174	162.202
224.03197	213.585
224.04652	366.675
224.0611	227.036
224.07565	78.8135
224.09023	165.506
224.1048	97.7269
224.11935	140.591
224.13393	49.3773
224.1485	132.691
224.16307	343.842
224.17763	431.484
224.1922	521.415
224.20677	277.997
224.22134	393.248
224.23592	98.4826
224.25049	-40.5313
224.26506	243.352
224.27963	373.555
224.29422	196.856
224.30879	384.408
224.32336	278.198
224.33794	233.031
224.35252	93.7907
224.3671	-55.6046
224.38167	31.6751
224.39626	92.1394
224.41083	123.245
224.42542	-6.59973
224.43999	-0.251042
224.45457	26.985
224.46916	91.6407
224.48373	111.716
224.49832	-105.344
224.51291	81.3391
224.52748	240.363
224.54207	76.2075
224.55666	-11.2515
224.57124	-198.994
224.58583	20.6796
224.60042	50.8092
224.61501	-9.81779
224.62959	185.635
224.64418	475.654
224.65877	167.837
224.67337	86.8187
224.68796	131.631
224.70255	137.899
224.71713	86.0575
224.73174	101.478
224.74632	129.302
224.76093	278.335
224.77551	338.193
224.79012	129.813
224.8047	-30.9865
224.81931	-26.5199
224.83389	83.5873
224.8485	-34.9269
224.8631	22.3625
224.87769	-45.1407
224.89229	169.369
224.90689	289.148
224.92149	203.045
224.9361	146.594
224.9507	104.881
224.9653	101.301
224.9799	150.605
224.99451	-38.8591
225.00911	162.899
225.02371	189.603
225.03831	119.266
225.05293	70.1532
225.06754	180.582
225.08214	123.646
225.09676	59.4985
225.11136	154.696
225.12596	263.836
225.14058	302.91
225.15518	308.984
225.1698	134.67
225.18442	106.015
225.19902	171.232
225.21364	131.31
225.22826	133.896
225.24286	176.845
225.25748	121.461
225.27209	128.158
225.28671	87.4268
225.30133	41.4567
225.31595	82.2217
225.33057	34.9282
225.34518	122.722
225.3598	116.09
225.37442	16.1431
225.38904	79.1065
225.40366	185.244
225.41827	117.351
225.43291	163.795
225.44753	217.025
225.46214	20.7588
225.47678	428.936
225.49139	211.92
225.50603	296.738
225.52065	288.575
225.53528	156.872
225.5499	331.936
225.56453	352.655
225.57916	131.801
225.59378	79.7814
225.60841	231.369
225.62305	15.1239
225.63768	216.249
225.65231	63.3754
225.66695	125.179
225.68158	398.242
225.69621	268.634
225.71085	267.907
225.72548	196.522
225.74011	136.531
225.75475	79.0111
225.76938	-3.49393
225.78403	-78.0281
225.79866	65.5084
225.81329	103.759
225.82793	192.231
225.84258	274.196
225.85721	355.345
225.87186	423.928
225.88649	356.521
225.90114	134.271
225.91579	177.041
225.93042	239.094
225.94507	257.132
225.95972	238.025
225.97435	326.837
225.989	339.802
226.00365	441.385
226.0183	296.939
226.03294	109.879
226.04759	54.101
226.06224	284.708
226.07689	356.85
226.09154	147.452
226.10619	271.854
226.12083	294.644
226.1355	492.516
226.15015	133.14
226.16479	398.624
226.17944	176.439
226.19411	169.011
226.20876	221.283
226.22342	272.127
226.23807	-7.20526
226.25273	152.011
226.26738	93.8335
226.28204	363.065
226.29671	194.735
226.31136	108.238
226.32602	134.318
226.34068	56.3928
226.35535	172.131
226.37001	330.455
226.38466	196.81
226.39932	85.9682
226.41399	68.6064
226.42865	-51.4502
226.44333	-12.9701
226.45799	46.5685
226.47266	-9.23064
226.48732	60.5299
226.50198	175.371
226.51665	36.2074
226.53133	261.222
226.54599	187.059
226.56067	-4.44811
226.57533	226.873
226.59	196.198
226.60468	210.896
226.61935	222.68
226.63402	222.787
226.6487	-49.3688
226.66336	126.333
226.67804	137.547
226.69272	-11.013
226.7074	241.713
226.72208	45.8259
226.73676	197.146
226.75142	370.913
226.7661	213.362
226.78078	202.218
226.79546	129.264
226.81015	51.6332
226.82483	80.5083
226.83951	50.6031
226.85419	82.6541
226.86887	83.8831
226.88356	-54.985
226.89824	47.6343
226.91292	157.464
226.92761	-63.5643
226.94229	-59.5331
226.95699	18.3573
226.97166	84.8986
226.98636	221.049
227.00105	93.6127
227.01573	126.676
227.03043	43.7551
227.04512	123.944
227.0598	362.452
227.07449	210.783
227.08919	-58.0014
227.10388	157.964
227.11858	-143.643
227.13327	-291.579
227.14796	-128.671
227.16266	-142.349
227.17735	121.994
227.19205	167.725
227.20676	110.931
227.22145	260.215
227.23615	186.644
227.25084	251.535
227.26555	260.802
227.28024	21.2154
227.29495	-99.3957
227.30965	-9.90246
227.32436	142.349
227.33905	215.689
227.35376	275.318
227.36845	531.949
227.38316	411.021
227.39787	358.524
227.41258	263.621
227.42729	-11.453
227.44199	272.227
227.4567	196.412
227.47141	525.234
227.48611	589.56
227.50082	485.944
227.51553	571.341
227.53024	737.935
227.54497	584.475
227.55968	381.698
227.57439	361.106
227.5891	354.305
227.60382	390.324
227.61853	391.512
227.63324	328.434
227.64796	135.435
227.66267	223.954
227.6774	60.6664
227.69211	36.3113
227.70683	-0.389068
227.72156	40.5217
227.73627	144.036
227.75099	149.593
227.76572	235.39
227.78044	255.174
227.79515	243.5
227.80988	159.622
227.8246	-7.47669
227.83932	37.3827
227.85405	112.461
227.86877	156.511
227.8835	65.2924
227.89822	27.8556
227.91296	20.9033
227.92769	-22.1313
227.94241	111.199
227.95714	12.8008
227.97188	135.986
227.9866	228.294
228.00134	271.208
228.01607	166.588
228.03081	300.339
228.04553	399.798
228.06027	608.543
228.075	411.664
228.08974	471.598
228.10448	327.14
228.11922	205.067
228.13394	114.106
228.14868	118.014
228.16342	230.63
228.17816	196.465
228.1929	-91.2692
228.20764	-2.4364
228.22238	-91.3174
228.23712	32.585
228.25186	141.004
228.2666	66.526
228.28136	-11.7619
228.2961	141.673
228.31084	185.813
228.32559	425.428
228.34033	269.515
228.35507	225.444
228.36983	-21.0762
228.38457	32.6575
228.39932	263.828
228.41406	232.664
228.42882	247.043
228.44357	286.847
228.45831	376.231
228.47307	256.704
228.48782	185.416
228.50258	200.951
228.51733	278.269
228.53209	241.019
228.54684	240.395
228.5616	313.649
228.57635	312.667
228.59111	330.139
228.60587	385.148
228.62062	325.019
228.63538	199.872
228.65015	100.385
228.6649	275.372
228.67966	401.044
228.69443	256.231
228.70918	292.85
228.72395	182.433
228.73871	170.083
228.75348	47.5443
228.76823	9.87453
228.783	65.9172
228.79778	165.436
228.81253	93.16
228.8273	119.502
228.84207	-24.3543
228.85684	109.689
228.87161	206.16
228.88637	380.648
228.90114	332.579
228.91591	555.938
228.93069	572.329
228.94547	629.57
228.96024	629.451
228.97501	311.529
228.98978	308.599
229.00455	229.473
229.01933	272.283
229.0341	433.727
229.04887	455.143
229.06366	290.587
229.07843	53.3185
229.09322	246.491
229.10799	343.672
229.12277	294.2
229.13756	250.321
229.15233	167.837
229.16711	246.983
229.1819	253.973
229.19669	262.98
229.21147	300.387
229.22624	308.407
229.24103	93.9625
229.25581	168.996
229.2706	206.695
229.28539	250.296
229.30019	317.889
229.31497	358.608
229.32976	167.256
229.34454	6.10172
229.35933	9.88862
229.37413	-133.126
229.38892	148.336
229.4037	233.638
229.4185	168.122
229.43329	206.086
229.44809	-43.8282
229.46288	-95.0229
229.47768	-8.83805
229.49248	94.8052
229.50726	-143.302
229.52206	36.7569
229.53687	250.628
229.55167	142.55
229.56647	33.3412
229.58125	0.0542771
229.59605	0.305647
229.61086	207.795
229.62566	75.7268
229.64047	43.4401
229.65527	98.7168
229.67007	-22.6241
229.68488	33.3694
229.69968	90.9064
229.71449	202.807
229.72929	122.52
229.74409	174.743
229.75891	281.029
229.77371	415.143
229.78853	310.395
229.80333	201.423
229.81815	295.556
229.83295	271.1
229.84776	-81.3766
229.86258	72.6326
229.87738	64.4961
229.8922	254.789
229.90701	176.847
229.92183	-21.8298
229.93665	-8.49607
229.95146	157.58
229.96628	13.0946
229.98109	170.044
229.99591	273.748
230.01073	293.643
230.02554	50.3096
230.04036	118.426
230.05519	199.236
230.07001	83.0795
230.08482	-136.52
230.09966	62.5388
230.11447	83.1085
230.1293	63.624
230.14412	229.36
230.15895	290.962
230.17377	206.86
230.1886	242.755
230.20343	242.488
230.21825	245.998
230.23308	158.428
230.24791	139.967
230.26274	94.3767
230.27757	234.024
230.2924	370.669
230.30724	194.363
230.32207	202.699
230.3369	303.061
230.35173	235.042
230.36656	1.30953
230.38139	84.929
230.39622	13.3708
230.41107	205.4
230.4259	299.466
230.44073	41.0909
230.45558	198.834
230.47041	142.978
230.48526	290.73
230.50009	294.852
230.51494	179.921
230.52977	353.79
230.54462	365.991
230.55946	164.395
230.57431	162.162
230.58914	212.76
230.60399	89.3794
230.61884	16.1547
230.63368	-206.566
230.64853	171.823
230.66338	57.7008
230.67822	281.504
230.69307	255.085
230.70792	184.368
230.72276	190.556
230.73763	89.7573
230.75247	160.972
230.76732	57.653
230.78217	73.1279
230.79703	111.014
230.81187	161.758
230.82674	322.895
230.84158	228.86
230.85645	288.845
230.87129	242.51
230.88615	58.9972
230.90102	173.307
230.91588	56.1434
230.93073	21.4752
230.94559	69.8309
230.96045	-35.8078
230.97531	57.3561
230.99017	85.8087
231.00504	140.402
231.0199	256.772
231.03476	419.044
231.04962	276.177
231.06448	128.344
231.07935	129.465
231.09422	145.641
231.10909	40.3062
231.12395	166.561
231.13882	399.172
231.15369	327.075
231.16855	121.637
231.18343	176.201
231.1983	140.712
231.21317	187.145
231.22804	221.826
231.2429	309.418
231.25778	274.573
231.27266	233.834
231.28754	119.821
231.30241	-234.924
231.31728	-181.717
231.33215	-243.471
231.34703	-178.446
231.36191	-17.2303
231.37679	77.3664
231.39166	-169.975
231.40656	184.097
231.42143	145.406
231.43631	57.8188
231.45119	-0.00525708
231.46608	62.6448
231.48096	32.9447
231.49583	97.5213
231.51073	128.002
231.5256	149.469
231.5405	-28.1495
231.55537	39.315
231.57027	262.509
231.58516	446.149
231.60004	324.753
231.61493	320.985
231.62982	183.111
231.64471	219.663
231.65961	57.7997
231.6745	60.8968
231.68939	144.734
231.70428	149.926
231.71918	246.78
231.73407	360.51
231.74896	217.073
231.76385	186.258
231.77875	145.702
231.79366	14.1267
231.80855	-177.146
231.82344	-122.12
231.83835	126.505
231.85324	92.2581
231.86815	78.0287
231.88304	246.534
231.89795	158.525
231.91284	76.0102
231.92775	175.622
231.94266	188.759
231.95755	179.986
231.97246	32.3368
231.98737	-96.6899
232.00227	-48.6196
232.01718	-64.379
232.03209	-172.734
232.047	51.6895
232.0619	-142.276
232.07681	-70.2197
232.09172	7.04002
232.10663	252.915
232.12154	180.512
232.13646	-59.0316
232.15137	58.8699
232.16628	23.1405
232.1812	162.414
232.19611	436.216
232.21103	297.998
232.22594	322.309
232.24086	237.727
232.25577	211.007
232.27069	213.917
232.28561	225.542
232.30052	195.422
232.31544	103.957
232.33037	139.982
232.34529	193.259
232.36021	179.425
232.37514	187.424
232.39006	316.012
232.40498	303.674
232.41991	158.236
232.43483	152.659
232.44975	43.4736
232.46468	88.2403
232.47961	46.642
232.49454	-70.2102
232.50946	91.611
232.5244	-92.9561
232.53932	6.80596
232.55426	-93.8018
232.56918	-56.2775
232.58412	100.138
232.59904	-3.70431
232.61398	-41.7698
232.62892	36.3746
232.64384	34.9945
232.65878	-74.7653
232.67372	-77.8569
232.68866	57.8047
232.7036	27.9588
232.71854	-41.2067
232.73347	134.398
232.74841	401.758
232.76335	207.882
232.77829	167.214
232.79323	291.104
232.80817	393.946
232.82312	282.025
232.83806	286.099
232.853	164.22
232.86795	70.3273
232.88289	155.057
232.89784	164.568
232.91278	-49.2822
232.92773	-71.624
232.94267	119.476
232.95763	226.635
232.97258	315.978
232.98752	182.68
233.00247	168.67
233.01743	228.134
233.03238	290.988
233.04733	334.447
233.06229	271.016
233.07724	103.892
233.09219	31.6338
233.10715	63.0662
233.1221	41.7579
233.13705	40.9789
233.15201	105.797
233.16698	119.673
233.18193	160.267
233.19688	73.0834
233.21185	67.4077
233.22681	27.4178
233.24178	-93.4647
233.25673	-13.7226
233.2717	171.582
233.28667	235.08
233.30162	85.3155
233.31659	62.1472
233.33156	128.543
233.34651	56.9229
233.36148	53.5082
233.37645	-24.1482
233.39142	70.0711
233.40639	207.885
233.42136	216.56
233.43633	139.121
233.45129	146.573
233.46626	104.075
